Instance: Direction_Num_16_ID_19_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 576.9098557150944
Runtime: 37.19199991226196
Gap: 0
Path: 
50.0 50.0
46.1154 50.4776
31.1114 34.0788
21.5889 23.6706
7.3513 8.1054
34.5121 32.1621
61.3382 55.9191
83.3302 45.4392
95.814 59.5499
101.4956 81.8518
122.1133 111.2966
116.8093 117.6991
96.3901 101.0815
84.0702 91.0524
63.811 74.5692
58.5655 74.5683
67.2917 91.875
68.4578 95.0472
79.8816 118.3748
76.8322 122.2859
53.8385 98.6214
53.839 98.621
72.2774 115.419
70.3327 113.5561
50.5674 94.6526
48.9139 94.1658
33.8957 86.9824
20.4984 87.6614
7.7297 78.2162
33.407 58.0942
29.1942 49.6648
29.643 49.9876
42.2589 59.059
50.0 50.0
