Instance: Direction_Num_16_ID_16_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 558.4202257073226
Runtime: 26.842999935150146
Gap: 0
Path: 
50.0 50.0
50.5895 50.0008
32.1025 28.3324
35.4498 15.9328
28.5775 7.5793
28.1997 7.9214
44.3914 23.3473
80.8043 24.8357
106.0726 46.2858
106.1088 56.932
88.6698 47.6099
82.6262 50.9602
73.4817 46.1553
70.7097 56.4299
87.5544 72.9533
91.9426 77.2582
113.3151 98.2218
95.0711 91.0137
65.5556 73.7367
65.5542 73.7359
39.3258 56.3446
41.3611 58.5809
62.5234 81.8127
55.64 87.2396
69.0953 103.1235
61.2554 98.7198
33.0737 77.5565
36.6378 77.4475
65.2824 94.1329
71.3423 79.3141
61.5865 59.4182
64.4191 54.6902
56.3183 44.5727
50.0 50.0
