Instance: Uniform_Num_20_ID_14_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 621.2168642171705
Runtime: 3600.15700006485
Gap: 0.3837409125803967
Path: 
50.0 50.0
58.6688 55.9346
79.7355 70.3706
84.4615 73.6045
74.2749 81.2689
71.4837 83.3711
59.9469 92.0474
50.7396 98.9747
30.8812 114.546
13.0849 104.4055
-17.0405 90.7895
-19.3588 56.214
5.3566 58.0083
9.5607 58.3156
13.1323 34.4961
16.5452 11.7269
19.6138 -8.7506
19.7157 -8.8709
28.8786 1.181
33.1938 5.9181
47.5921 21.7074
50.3874 24.7769
74.6832 13.9186
75.7223 36.3532
90.2946 38.1611
90.2212 45.7882
97.2995 58.0056
80.6218 60.4094
60.7017 63.2821
49.6801 64.8693
20.2567 69.1149
19.9916 69.5172
23.6336 83.2971
23.6336 83.2971
5.943 93.789
13.707 85.5656
39.9746 73.5422
51.5412 71.4103
57.0545 70.3961
46.4008 57.9392
46.8111 57.0369
50.0 50.0
